merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account_last4,merchant_status,declared_avg_ticket_size,mcc_inferred,mcc_missing,ticket_size_negative,ticket_size_missing,settlement_account_missing,onboarding_missing
MCH5114,Sarraf-Iyengar,5912,PHARMACY,INDIVIDUAL,Delhi,Delhi,2025-02-26 09:24:05,XXXX9872,ACTIVE,452.11,False,False,False,False,False,False
MCH5117,BAVA-SANI,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Amritsar,Punjab,2023-05-07 15:56:29,XXXX2205,ACTIVE,557.72,False,False,False,False,False,False
MCH5119,Raghavan-Shere,5812,RESTAURANT,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-09-14 00:00:00,,ACTIVE,1149.0,False,False,False,False,True,False
MCH5121,ramakrishnan inc,4131,TRANSPORT,SOLE_PROPRIETOR,Ludhiana,Punjab,2023-11-27 00:00:00,,ACTIVE,3794.33,False,False,False,False,True,False
MCH5122,K0ta-R0y,5699,APPAREL,INDIVIDUAL,Delhi,Delhi,2025-08-20 00:00:00,XXXX7270,ACTIVE,390.64,False,False,False,False,False,False
MCH5125,Dave and Sons,5812,RESTAURANT,PRIVATE_LIMITED,Ludhiana,Punjab,2025-06-15 00:00:00,XXXX1925,ACTIVE,838.15,False,False,False,False,False,False
MCH5127,Sankar Group,7011,HOTEL,PARTNERSHIP,Delhi,Delhi,2024-09-06 00:00:00,XXXX3399,ACTIVE,2034.47,False,False,False,False,False,False
MCH5129,"kant, chaudhari and sarna",4131,TRANSPORT,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-07-19 00:00:00,XXXX3366,ACTIVE,4873.16,False,False,False,False,False,False
MCH5133,sawhney group,5411,GROCERY,INDIVIDUAL,Hyderabad,Telangana,2024-12-10 00:00:00,XXXX4769,ACTIVE,1388.77,True,False,False,False,False,False
MCH5135,kapoor ltd,5699,APPAREL,PARTNERSHIP,Chennai,Tamil Nadu,2024-02-25 00:00:00,XXXX2733,ACTIVE,1221.22,False,False,False,False,False,False
MCH5136,Thakur and Sons,4131,TRANSPORT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-02-10 00:00:00,XXXX8688,INACTIVE,2681.3,False,False,False,False,False,False
MCH5137,Bath-Keer,4814,TELECOM,PRIVATE_LIMITED,Bengaluru,Karnataka,2024-06-11 00:00:00,XXXX5840,INACTIVE,634.0,False,False,False,False,False,False
MCH5141,Sinha Ltd,5699,APPAREL,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-07-27 00:03:05,XXXX0376,INACTIVE,764.85,True,False,False,False,False,False
MCH5144,Johal Ltd,7011,HOTEL,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-02-01 16:44:47,XXXX0257,INACTIVE,490.7,False,False,False,False,False,False
MCH5146,Wadhwa-Swamy,5311,DEPARTMENT_STORE,PARTNERSHIP,Jalandhar,Punjab,2023-11-05 00:00:00,,ACTIVE,,False,False,False,True,True,False
MCH5147,"Rao, Mahal and Wable",5999,MISC_RETAIL,PRIVATE_LIMITED,Jalandhar,Punjab,2024-09-16 08:12:00,XXXX5830,ACTIVE,687.0,False,False,False,False,False,False
MCH5148,"Bose, Ranganathan and Bose",5411,GROCERY,INDIVIDUAL,Amritsar,Punjab,2024-10-20 00:00:00,,ACTIVE,,False,False,False,True,True,False
MCH5151,Sachar-Lad,4131,TRANSPORT,PARTNERSHIP,Mumbai,Maharashtra,2025-04-09 22:00:45,XXXX4508,ACTIVE,703.87,False,False,False,False,False,False
MCH5154,DHINGRA-SUNDER,5999,MISC_RETAIL,SOLE_PROPRIETOR,Pune,Maharashtra,2025-06-14 00:00:00,XXXX1874,ACTIVE,2001.0,False,False,False,False,False,False
MCH5156,"Bumb, Buch and R0ut",7011,HOTEL,PRIVATE_LIMITED,Mumbai,Maharashtra,2025-10-11 21:13:00,,ACTIVE,1483.33,False,False,False,False,True,False
MCH5159,"Boase, Nadkarni and Kala",4131,TRANSPORT,PRIVATE_LIMITED,Jaipur,Rajasthan,2025-05-18 00:00:00,XXXX0137,ACTIVE,214.1,False,False,False,False,False,False
MCH5160,subramanian inc,7011,HOTEL,PARTNERSHIP,Amritsar,Punjab,2025-11-17 00:00:00,,ACTIVE,1435.76,False,False,False,False,True,False
MCH5162,Srinivas-Sule,5311,DEPARTMENT_STORE,INDIVIDUAL,Jaipur,Rajasthan,2025-02-20 00:00:00,XXXX6904,ACTIVE,1145.33,False,False,False,False,False,False
MCH5163,"Pandit, Lad and V0ra",4814,TELECOM,INDIVIDUAL,Kolkata,West Bengal,2023-05-31 00:00:00,XXXX7995,ACTIVE,1014.92,False,False,False,False,False,False
MCH5164,"Yohannan,SahniandBasak",5311,DEPARTMENT_STORE,INDIVIDUAL,Mumbai,Maharashtra,2023-09-01 00:00:00,XXXX7659,INACTIVE,830.61,True,False,False,False,False,False
MCH5166,Rastogi Ltd,5411,GROCERY,INDIVIDUAL,Hyderabad,Telangana,2025-11-10 00:00:00,XXXX4606,ACTIVE,1432.96,True,False,False,False,False,False
MCH5167,Bose and Sons,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Jalandhar,Punjab,2025-08-20 17:50:00,,INACTIVE,1269.25,False,False,False,False,True,False
MCH5169,Kurian-Narayan,5942,BOOKS_STATIONERY,INDIVIDUAL,Jalandhar,Punjab,2024-06-01 00:00:00,XXXX5737,ACTIVE,1621.49,False,False,False,False,False,False
MCH5171,"pandya, bawa and kibe",4131,TRANSPORT,PARTNERSHIP,Jaipur,Rajasthan,2024-11-18 00:00:00,XXXX5385,ACTIVE,1895.53,False,False,False,False,False,False
MCH5176,"Samra,SampathandChaudhuri",4131,TRANSPORT,INDIVIDUAL,Jalandhar,Punjab,2025-03-18 00:00:00,,ACTIVE,905.0,False,False,False,False,True,False
MCH5180,Varkey Inc,5699,APPAREL,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-09-26 08:36:21,XXXX1928,ACTIVE,1047.37,False,False,False,False,False,False
MCH5182,"kadakia, raman and badal",4131,TRANSPORT,SOLE_PROPRIETOR,Amritsar,Punjab,2023-07-15 00:00:00,XXXX8487,INACTIVE,932.0,False,False,False,False,False,False
MCH5183,Chandra LLC,5942,BOOKS_STATIONERY,INDIVIDUAL,Jaipur,Rajasthan,2023-10-16 12:28:48,,ACTIVE,578.29,False,False,False,False,True,False
MCH5186,"Iyer, Sarma and Issac",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-03-27 20:46:00,XXXX2427,INACTIVE,830.18,False,False,False,False,False,False
MCH5188,"Dube, Nair and Datta",4131,TRANSPORT,INDIVIDUAL,Jalandhar,Punjab,2023-03-22 00:00:00,XXXX1081,ACTIVE,2008.92,False,False,False,False,False,False
MCH5190,Karpe Inc,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Delhi,Delhi,2024-06-07 13:34:28,XXXX7271,ACTIVE,2042.93,False,False,False,False,False,False
MCH5193,Shetty Inc,5912,PHARMACY,PARTNERSHIP,Amritsar,Punjab,2025-07-13 00:00:00,XXXX4609,ACTIVE,-1291.02,False,False,True,False,False,False
MCH5196,Saini Ltd,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Jalandhar,Punjab,2025-02-23 00:00:00,XXXX2088,INACTIVE,-922.86,False,False,True,False,False,False
MCH5197,AcharyaInc,4131,TRANSPORT,PRIVATE_LIMITED,Jalandhar,Punjab,,XXXX5691,ACTIVE,699.94,False,False,False,False,False,True
MCH5200,Saha PLC,4131,TRANSPORT,PRIVATE_LIMITED,Ludhiana,Punjab,2025-10-11 08:57:00,,ACTIVE,913.24,False,False,False,False,True,False
MCH5203,"Goel, Mishra and Ram",4814,TELECOM,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-04-28 00:00:00,,ACTIVE,3326.82,False,False,False,False,True,False
MCH5204,Sibal-Kanda,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Ludhiana,Punjab,2025-06-20 00:00:00,XXXX2713,ACTIVE,-692.13,True,False,True,False,False,False
MCH5205,"Yogi, Minhas and Goda",5311,DEPARTMENT_STORE,PARTNERSHIP,Ludhiana,Punjab,2025-06-01 00:00:00,,INACTIVE,455.0,False,False,False,False,True,False
MCH5208,mann inc,5411,GROCERY,PRIVATE_LIMITED,Hyderabad,Telangana,2023-04-10 08:46:00,,INACTIVE,1269.59,False,False,False,False,True,False
MCH5210,"Gill, Acharya and Naidu",5912,PHARMACY,PARTNERSHIP,Amritsar,Punjab,2024-12-10 00:00:00,XXXX6704,INACTIVE,1319.3,False,False,False,False,False,False
MCH5213,Keer-Yadav,7011,HOTEL,PRIVATE_LIMITED,Jalandhar,Punjab,2023-09-04 17:38:00,XXXX4524,ACTIVE,2157.19,False,False,False,False,False,False
MCH5215,Tank-Golla,5999,MISC_RETAIL,INDIVIDUAL,Hyderabad,Telangana,2024-06-08 02:20:00,XXXX4115,ACTIVE,1953.0,False,False,False,False,False,False
MCH5217,"Kapur, Sabharwal and Chaudhuri",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-03-07 21:02:17,XXXX1883,INACTIVE,499.03,False,False,False,False,False,False
MCH5219,"PRAKASH, AMBLE AND MUKHOPADHYAY",7011,HOTEL,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-06-21 13:59:32,,ACTIVE,-2597.41,False,False,True,False,True,False
MCH5222,"Char, Warrior and Cherian",5699,APPAREL,PARTNERSHIP,Chennai,Tamil Nadu,2024-03-19 18:57:00,XXXX0689,INACTIVE,352.83,False,False,False,False,False,False
MCH5223,"Dua, Raj and Aurora",5812,RESTAURANT,PRIVATE_LIMITED,Ludhiana,Punjab,2024-08-06 00:00:00,XXXX3071,ACTIVE,986.86,False,False,False,False,False,False
MCH5224,Prabhakar-Baral,5999,MISC_RETAIL,SOLE_PROPRIETOR,Delhi,Delhi,2024-02-06 19:20:00,XXXX2955,ACTIVE,873.18,False,False,False,False,False,False
MCH5225,"Bera, Guha and Narayan",5942,BOOKS_STATIONERY,INDIVIDUAL,Hyderabad,Telangana,2025-08-16 05:25:00,XXXX2909,ACTIVE,,False,False,False,True,False,False
MCH5226,Tiwari-Pau,5999,MISC_RETAIL,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-12-24 02:18:00,XXXX3947,ACTIVE,271.33,False,False,False,False,False,False
MCH5227,"Yogi, Varghese and Balay",5812,RESTAURANT,INDIVIDUAL,Mumbai,Maharashtra,2024-02-10 00:00:00,,ACTIVE,2005.26,False,False,False,False,True,False
MCH5230,Bajaj Ltd,4131,TRANSPORT,PARTNERSHIP,Delhi,Delhi,2024-02-01 00:00:00,XXXX9592,ACTIVE,3959.52,True,False,False,False,False,False
MCH5231,Om-Shah,5912,PHARMACY,INDIVIDUAL,Jaipur,Rajasthan,2023-04-29 00:00:00,XXXX4689,ACTIVE,165.39,False,False,False,False,False,False
MCH5233,Raghavan-Mall,4814,TELECOM,PARTNERSHIP,Bengaluru,Karnataka,2026-02-11 05:56:00,,ACTIVE,3087.5,False,False,False,False,True,False
MCH5235,palla inc,5942,BOOKS_STATIONERY,PARTNERSHIP,Bengaluru,Karnataka,2024-10-27 00:00:00,,ACTIVE,3807.5,False,False,False,False,True,False
MCH5236,"More, Luthra and Deol",5999,MISC_RETAIL,PARTNERSHIP,Amritsar,Punjab,2023-02-11 00:00:00,,ACTIVE,1110.58,False,False,False,False,True,False
MCH5237,"Dave, Sani and Swaminathan",5912,PHARMACY,PARTNERSHIP,Delhi,Delhi,2026-02-09 00:00:00,XXXX2105,INACTIVE,1955.24,True,False,False,False,False,False
MCH5239,Saha Inc,5999,MISC_RETAIL,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-09-29 00:00:00,,ACTIVE,6907.0,False,False,False,False,True,False
MCH5242,Mishra-Dua,5311,DEPARTMENT_STORE,INDIVIDUAL,Mumbai,Maharashtra,2024-06-08 00:00:00,XXXX0138,ACTIVE,-3063.29,False,False,True,False,False,False
MCH5245,"Bhatt, Kakar and Boase",5311,DEPARTMENT_STORE,INDIVIDUAL,Jalandhar,Punjab,2025-06-27 04:58:08,XXXX0614,ACTIVE,2923.74,False,False,False,False,False,False
MCH5247,Nagi Ltd,4814,TELECOM,PARTNERSHIP,Amritsar,Punjab,2025-06-06 00:00:00,,INACTIVE,632.92,False,False,False,False,True,False
MCH5249,Tak Inc,7011,HOTEL,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-03-10 00:00:00,,ACTIVE,-1525.16,False,False,True,False,True,False
MCH5250,Virk-Nadkarni,5999,MISC_RETAIL,PARTNERSHIP,Pune,Maharashtra,2023-07-16 00:00:00,,INACTIVE,759.43,False,False,False,False,True,False
MCH5251,Sehgal-Yadav,5411,GROCERY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2024-11-18 00:00:00,XXXX6352,ACTIVE,625.43,False,False,False,False,False,False
MCH5253,Balakrishnan PLC,5912,PHARMACY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-07-23 10:23:07,XXXX7363,ACTIVE,,False,False,False,True,False,False
MCH5256,GhoshLLC,4131,TRANSPORT,INDIVIDUAL,Chennai,Tamil Nadu,,XXXX8041,ACTIVE,429.35,False,False,False,False,False,True
MCH5257,Kara-Sibal,4814,TELECOM,INDIVIDUAL,Bengaluru,Karnataka,,XXXX0485,ACTIVE,1601.92,False,False,False,False,False,True
MCH5258,Kibe-Ramanathan,5942,BOOKS_STATIONERY,PARTNERSHIP,Delhi,Delhi,2024-08-15 00:00:00,XXXX0427,ACTIVE,3143.33,True,False,False,False,False,False
MCH5260,"Memon, Ben and Sant",5912,PHARMACY,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-07-25 00:00:00,XXXX7324,ACTIVE,1467.0,False,False,False,False,False,False
MCH5261,M0dy Gr0up,5942,BOOKS_STATIONERY,INDIVIDUAL,Jaipur,Rajasthan,2025-12-11 00:00:00,,ACTIVE,345.16,False,False,False,False,True,False
MCH5263,"Narang, Kata and Pillai",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Ludhiana,Punjab,2024-12-08 00:00:00,,ACTIVE,,False,False,False,True,True,False
MCH5265,Natt-Munshi,5411,GROCERY,PRIVATE_LIMITED,Pune,Maharashtra,2024-07-22 00:00:00,XXXX7107,ACTIVE,2606.12,False,False,False,False,False,False
MCH5267,"Chandra, Som and Grewal",4131,TRANSPORT,INDIVIDUAL,Hyderabad,Telangana,2025-11-30 22:52:00,XXXX3766,ACTIVE,999.83,False,False,False,False,False,False
MCH5268,Nagy-Ravel,5999,MISC_RETAIL,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-10-23 00:00:00,XXXX0034,INACTIVE,4125.6,False,False,False,False,False,False
MCH5269,"Lala, Raval and Sahni",5942,BOOKS_STATIONERY,PARTNERSHIP,Jalandhar,Punjab,2024-10-21 00:00:00,XXXX4466,ACTIVE,873.0,False,False,False,False,False,False
MCH5270,"Kannan, Goda and Kade",7011,HOTEL,INDIVIDUAL,Lucknow,Uttar Pradesh,2023-10-13 12:44:32,,INACTIVE,469.0,False,False,False,False,True,False
MCH5271,Choudhary-Chaudhry,5812,RESTAURANT,PARTNERSHIP,Ludhiana,Punjab,2025-11-30 00:00:00,XXXX5412,ACTIVE,-605.6,False,False,True,False,False,False
MCH5274,"Nair, Dave and Hayre",4131,TRANSPORT,INDIVIDUAL,Bengaluru,Karnataka,2023-04-08 00:00:00,XXXX1873,ACTIVE,598.65,False,False,False,False,False,False
MCH5277,Kannan-Deshmukh,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2025-09-26 09:01:09,,INACTIVE,4638.51,False,False,False,False,True,False
MCH5278,"Sarraf, Peri and Ratti",5999,MISC_RETAIL,PRIVATE_LIMITED,Kolkata,West Bengal,2025-04-27 00:00:00,,ACTIVE,1446.64,False,False,False,False,True,False
MCH5280,Mani-Chada,4131,TRANSPORT,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-03-18 00:00:00,XXXX6717,ACTIVE,1112.24,False,False,False,False,False,False
MCH5281,Rajagopalan Ltd,7011,HOTEL,SOLE_PROPRIETOR,Bengaluru,Karnataka,2024-02-04 00:00:00,,ACTIVE,939.26,False,False,False,False,True,False
MCH5283,"Verma, Narasimhan and Balan",5912,PHARMACY,INDIVIDUAL,Delhi,Delhi,2026-02-05 00:00:00,,INACTIVE,1266.0,True,False,False,False,True,False
MCH5285,"Yadav, Dhawan and Bahri",5311,DEPARTMENT_STORE,INDIVIDUAL,Bengaluru,Karnataka,2025-08-03 00:00:00,XXXX3759,ACTIVE,220.0,False,False,False,False,False,False
MCH5287,Sachdeva PLC,4131,TRANSPORT,PARTNERSHIP,Hyderabad,Telangana,2024-02-06 00:00:00,XXXX8293,ACTIVE,823.34,False,False,False,False,False,False
MCH5288,"THAMAN, MUNI AND OM",5999,MISC_RETAIL,SOLE_PROPRIETOR,Pune,Maharashtra,2023-07-08 00:00:00,XXXX1084,ACTIVE,1015.84,False,False,False,False,False,False
MCH5292,Nori-Dugal,5999,MISC_RETAIL,SOLE_PROPRIETOR,Pune,Maharashtra,,XXXX2623,INACTIVE,542.0,False,False,False,False,False,True
MCH5293,Varma Inc,4131,TRANSPORT,INDIVIDUAL,Bengaluru,Karnataka,2025-12-26 00:00:00,XXXX0737,ACTIVE,-1266.49,True,False,True,False,False,False
MCH5294,Bhakta Group,4814,TELECOM,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-12-27 00:00:00,XXXX2441,ACTIVE,765.13,False,False,False,False,False,False
MCH5295,"Goda, Prashad and Narain",5912,PHARMACY,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-10-27 00:00:00,,ACTIVE,888.39,True,False,False,False,True,False
MCH5298,Keer and Sons,5999,MISC_RETAIL,PARTNERSHIP,Bengaluru,Karnataka,,,INACTIVE,600.45,False,False,False,False,True,True
MCH5303,walla inc,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Chennai,Tamil Nadu,,,ACTIVE,1019.0,False,False,False,False,True,True
MCH5305,taneja inc,7011,HOTEL,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-06-01 00:00:00,XXXX9718,ACTIVE,1731.48,False,False,False,False,False,False
MCH5307,"Balan, Varughese and Dave",5812,RESTAURANT,PARTNERSHIP,Pune,Maharashtra,,XXXX6751,ACTIVE,204.07,False,False,False,False,False,True
MCH5308,Shukla-Trivedi,5812,RESTAURANT,INDIVIDUAL,Jaipur,Rajasthan,2025-06-11 00:00:00,XXXX6511,ACTIVE,,True,False,False,True,False,False
MCH5312,Choudhary Inc,5411,GROCERY,PARTNERSHIP,Kolkata,West Bengal,2023-07-27 00:00:00,,ACTIVE,1438.2,False,False,False,False,True,False
MCH5316,Madan Ltd,5311,DEPARTMENT_STORE,INDIVIDUAL,Kolkata,West Bengal,2023-05-11 17:42:55,,ACTIVE,706.61,False,False,False,False,True,False
MCH5317,Seth PLC,7011,HOTEL,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-03-01 07:27:37,,ACTIVE,2738.46,False,False,False,False,True,False
MCH5320,Ramaswamy-Sarma,4814,TELECOM,SOLE_PROPRIETOR,Hyderabad,Telangana,2025-02-11 02:58:00,XXXX8178,ACTIVE,750.06,False,False,False,False,False,False
MCH5321,Maharaj Ltd,5912,PHARMACY,SOLE_PROPRIETOR,Mumbai,Maharashtra,2024-08-29 00:00:00,XXXX5078,INACTIVE,-2746.79,False,False,True,False,False,False
MCH5322,Parsa LLC,5912,PHARMACY,INDIVIDUAL,Jalandhar,Punjab,2023-03-26 00:00:00,XXXX3422,ACTIVE,2329.55,False,False,False,False,False,False
MCH5328,Dhaliwal Inc,5812,RESTAURANT,PRIVATE_LIMITED,Kolkata,West Bengal,2025-04-19 00:00:00,,ACTIVE,375.06,False,False,False,False,True,False
MCH5333,Rajagopal-Agate,4814,TELECOM,SOLE_PROPRIETOR,Amritsar,Punjab,,,INACTIVE,15510.71,False,False,False,False,True,True
MCH5335,shroff and sons,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Chennai,Tamil Nadu,,XXXX4486,INACTIVE,1166.0,False,False,False,False,False,True
MCH5339,"vaidya, hari and mistry",5999,MISC_RETAIL,INDIVIDUAL,Delhi,Delhi,2024-08-07 00:00:00,XXXX9846,ACTIVE,514.42,False,False,False,False,False,False
MCH5343,Sangha-Pillay,5411,GROCERY,INDIVIDUAL,Lucknow,Uttar Pradesh,,XXXX6257,INACTIVE,1724.67,False,False,False,False,False,True
MCH5354,Datta-Vala,5812,RESTAURANT,PARTNERSHIP,Ludhiana,Punjab,2023-02-16 01:25:53,XXXX9615,ACTIVE,2213.0,False,False,False,False,False,False
MCH5355,"Sundaram, Gara and Bajwa",5812,RESTAURANT,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-08-03 00:00:00,,ACTIVE,3350.71,False,False,False,False,True,False
MCH5356,"Solanki, Kala and Loke",4814,TELECOM,PARTNERSHIP,Hyderabad,Telangana,2023-01-03 00:00:00,XXXX8223,ACTIVE,-827.01,False,False,True,False,False,False
MCH5360,pillai and sons,5912,PHARMACY,INDIVIDUAL,Lucknow,Uttar Pradesh,2025-05-07 04:59:14,,ACTIVE,745.28,False,False,False,False,True,False
MCH5361,"Baria,SantandMunshi",5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Delhi,Delhi,2025-02-01 00:00:00,XXXX6510,ACTIVE,-1636.11,False,False,True,False,False,False
MCH5362,"kunda, tiwari and nagi",5912,PHARMACY,PRIVATE_LIMITED,Jaipur,Rajasthan,2024-08-09 20:44:38,,INACTIVE,1922.99,False,False,False,False,True,False
MCH5366,Bali Ltd,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2024-02-25 00:00:00,XXXX6307,INACTIVE,1551.58,False,False,False,False,False,False
MCH5367,REDDY-CHAKRABORTY,5699,APPAREL,SOLE_PROPRIETOR,Mumbai,Maharashtra,2025-03-01 03:24:42,XXXX3116,ACTIVE,1679.09,False,False,False,False,False,False
MCH5370,Shenoy Ltd,5912,PHARMACY,PRIVATE_LIMITED,Hyderabad,Telangana,2023-06-26 00:00:00,XXXX5771,ACTIVE,1465.66,False,False,False,False,False,False
MCH5371,Tailor Ltd,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-10-08 00:00:00,XXXX2392,ACTIVE,2851.53,True,False,False,False,False,False
MCH5375,"Zacharia, Krishnamurthy and Talwar",5699,APPAREL,INDIVIDUAL,Pune,Maharashtra,2023-02-04 11:37:21,XXXX0480,ACTIVE,-872.85,False,False,True,False,False,False
MCH5376,"Narayanan, Palla and Tripathi",4814,TELECOM,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-08-14 00:00:00,XXXX5528,ACTIVE,2169.37,False,False,False,False,False,False
MCH5378,biswas-seshadri,5411,GROCERY,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-11-05 00:00:00,,ACTIVE,815.52,True,False,False,False,True,False
MCH5381,Jaggi and Sons,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Delhi,Delhi,2025-06-11 00:00:00,,ACTIVE,550.97,False,False,False,False,True,False
MCH5383,ray-dara,7011,HOTEL,PRIVATE_LIMITED,Delhi,Delhi,2025-04-11 00:00:00,XXXX7821,ACTIVE,2541.0,False,False,False,False,False,False
MCH5384,Sibal Inc,5411,GROCERY,PRIVATE_LIMITED,Jaipur,Rajasthan,,,ACTIVE,951.53,False,False,False,False,True,True
MCH5386,"Hari, Handa and Madan",4814,TELECOM,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-09-27 00:00:00,,ACTIVE,682.57,False,False,False,False,True,False
MCH5387,Khatri Group,7011,HOTEL,SOLE_PROPRIETOR,Delhi,Delhi,2025-10-06 12:45:13,XXXX3333,ACTIVE,1172.0,False,False,False,False,False,False
MCH5388,Mann-Oza,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Hyderabad,Telangana,,,ACTIVE,1696.0,False,False,False,False,True,True
MCH5389,sem llc,4131,TRANSPORT,PARTNERSHIP,Jaipur,Rajasthan,2024-06-16 06:06:18,XXXX3272,ACTIVE,342.38,False,False,False,False,False,False
MCH5390,Pall-Vig,4131,TRANSPORT,PRIVATE_LIMITED,Amritsar,Punjab,2024-02-18 13:47:07,XXXX0759,ACTIVE,6624.25,False,False,False,False,False,False
MCH5391,Nagi-Pandya,5411,GROCERY,PARTNERSHIP,Kolkata,West Bengal,2025-12-24 00:00:00,,INACTIVE,1471.0,False,False,False,False,True,False
MCH5395,"Dada, Jani and Kaul",5942,BOOKS_STATIONERY,PARTNERSHIP,Chennai,Tamil Nadu,2025-03-06 00:00:00,,ACTIVE,-698.53,False,False,True,False,True,False
MCH5396,MANDA-SETH,4131,TRANSPORT,SOLE_PROPRIETOR,Delhi,Delhi,2023-01-11 00:00:00,,ACTIVE,439.03,False,False,False,False,True,False
MCH5399,Agate-Wali,5999,MISC_RETAIL,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-12-26 00:00:00,,ACTIVE,1379.64,False,False,False,False,True,False
MCH5401,"Sama, Ar0ra and Mem0n",5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Kolkata,West Bengal,2023-07-23 00:00:00,,ACTIVE,-571.93,True,False,True,False,True,False
MCH5402,"MANDAL, CHADA AND DESHPANDE",5411,GROCERY,SOLE_PROPRIETOR,Delhi,Delhi,2025-08-11 00:00:00,,INACTIVE,-503.34,False,False,True,False,True,False
MCH5404,Cherian Group,7011,HOTEL,SOLE_PROPRIETOR,Pune,Maharashtra,2025-04-05 21:50:56,XXXX5126,ACTIVE,1440.0,False,False,False,False,False,False
MCH5405,Balan-Sabharwal,5812,RESTAURANT,INDIVIDUAL,Bengaluru,Karnataka,2023-04-07 06:56:55,,ACTIVE,2280.95,False,False,False,False,True,False
MCH5408,"Setty, Mangal and Dhar",5411,GROCERY,INDIVIDUAL,Mumbai,Maharashtra,2026-01-31 00:00:00,XXXX4132,ACTIVE,1231.49,False,False,False,False,False,False
MCH5409,Buch Inc,5699,APPAREL,SOLE_PROPRIETOR,Amritsar,Punjab,2023-03-04 00:10:00,XXXX3484,ACTIVE,922.0,False,False,False,False,False,False
MCH5410,Ganesh LLC,7011,HOTEL,PARTNERSHIP,Delhi,Delhi,2023-01-13 16:09:00,,ACTIVE,1114.19,False,False,False,False,True,False
MCH5411,Kale Inc,5411,GROCERY,PARTNERSHIP,Pune,Maharashtra,2024-06-21 06:11:57,,ACTIVE,708.0,False,False,False,False,True,False
MCH5413,"K0shy, Batra and K0h1i",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-09-04 00:00:00,,ACTIVE,608.0,False,False,False,False,True,False
MCH5414,bhandari ltd,7011,HOTEL,PRIVATE_LIMITED,Delhi,Delhi,2025-03-26 00:00:00,XXXX5182,ACTIVE,155.88,False,False,False,False,False,False
MCH5416,Upadhyay LLC,5942,BOOKS_STATIONERY,INDIVIDUAL,Chennai,Tamil Nadu,2024-07-24 00:00:00,XXXX2133,ACTIVE,,False,False,False,True,False,False
MCH5420,Sahni-Ghosh,7011,HOTEL,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-09-26 21:42:00,XXXX7901,ACTIVE,1993.6,False,False,False,False,False,False
MCH5422,sawhney llc,5699,APPAREL,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-08-08 00:00:00,XXXX6701,ACTIVE,866.35,True,False,False,False,False,False
MCH5423,"Chanda, Mallick and Butala",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-08-25 00:00:00,XXXX3345,ACTIVE,458.56,False,False,False,False,False,False
